,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,course,G_mean,social_economic_score,social_class
719,GP,M,18,1,GT3,T,0,0,0,1,home,other,1,1,0,no,no,no,no,no,no,1,no,3,4,4,2,4,4,10,10,10,11,portuguese,10.333333333333334,4,higher_economic_class
720,GP,M,17,1,LE3,A,1,0,1,1,home,mother,1,1,0,no,no,no,yes,yes,yes,1,yes,4,5,4,2,4,5,22,11,11,10,portuguese,10.666666666666666,6,higher_economic_class
721,GP,M,17,1,LE3,A,1,0,1,1,home,mother,1,1,0,no,no,no,no,yes,yes,1,no,4,4,4,3,4,3,18,13,13,13,portuguese,13.0,6,higher_economic_class
722,GP,F,18,0,LE3,T,0,0,0,1,reputation,mother,1,4,0,no,yes,no,yes,yes,yes,0,no,5,2,2,1,1,3,2,17,17,18,portuguese,17.333333333333332,2,lower_economic_class
723,GP,F,18,1,GT3,T,0,0,1,1,home,mother,1,2,0,yes,no,no,yes,yes,yes,1,no,5,4,4,1,1,4,0,12,13,13,portuguese,12.666666666666666,5,higher_economic_class
724,GP,F,17,1,GT3,T,0,0,1,1,course,mother,1,2,0,no,yes,no,no,no,yes,1,no,5,4,5,1,2,5,12,12,12,14,portuguese,12.666666666666666,5,higher_economic_class
725,GP,F,18,1,GT3,T,0,0,1,1,reputation,mother,1,2,0,no,no,no,yes,yes,yes,1,yes,4,3,1,1,1,5,10,12,13,14,portuguese,13.0,5,higher_economic_class
726,GP,M,17,1,GT3,T,0,0,1,1,reputation,father,1,2,0,no,no,no,no,no,yes,1,no,4,3,3,1,2,4,0,12,12,12,portuguese,12.0,5,higher_economic_class
727,GP,F,18,1,GT3,T,0,0,0,0,other,mother,1,3,0,no,yes,no,no,yes,yes,1,no,4,3,3,1,2,2,0,18,18,18,portuguese,18.0,3,lower_economic_class
728,GP,F,17,1,GT3,T,0,0,1,1,reputation,mother,1,3,0,no,yes,no,no,yes,yes,1,no,4,3,3,1,1,3,0,13,13,14,portuguese,13.333333333333334,5,higher_economic_class
729,GP,M,18,1,GT3,T,0,0,1,1,reputation,mother,1,3,0,no,no,no,yes,yes,yes,1,no,4,2,4,1,3,2,0,14,15,15,portuguese,14.666666666666666,5,higher_economic_class
730,GP,M,18,1,LE3,A,1,1,1,1,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,1,no,5,4,3,1,1,2,0,17,17,17,portuguese,17.0,7,higher_economic_class
731,GP,M,18,1,GT3,T,1,0,1,1,home,mother,1,2,0,no,yes,no,yes,yes,yes,1,yes,4,3,2,1,4,5,2,15,16,16,portuguese,15.666666666666666,6,higher_economic_class
732,GP,F,17,1,GT3,T,1,1,1,1,reputation,mother,1,3,0,no,yes,no,no,yes,yes,1,no,4,2,2,1,2,3,0,17,18,18,portuguese,17.666666666666668,7,higher_economic_class
733,GP,F,17,0,LE3,T,1,0,1,1,reputation,mother,1,4,0,no,yes,no,no,yes,yes,0,no,3,1,2,1,1,3,0,18,19,19,portuguese,18.666666666666668,4,higher_economic_class
734,GP,M,18,0,LE3,T,1,0,1,1,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,1,no,5,4,2,1,1,4,0,14,15,15,portuguese,14.666666666666666,5,higher_economic_class
735,GP,M,17,1,GT3,T,1,1,1,1,home,mother,1,1,0,no,yes,no,no,yes,yes,1,no,4,4,3,1,3,5,0,14,15,15,portuguese,14.666666666666666,7,higher_economic_class
736,GP,F,19,1,GT3,T,1,1,1,1,reputation,other,1,2,0,no,yes,no,yes,yes,yes,1,no,2,3,4,2,3,2,2,14,13,13,portuguese,13.333333333333334,7,higher_economic_class
737,GP,F,18,1,LE3,T,1,1,1,1,home,other,1,2,0,no,yes,no,no,yes,yes,1,yes,4,4,5,1,2,2,0,13,14,14,portuguese,13.666666666666666,7,higher_economic_class
738,GP,F,18,1,GT3,T,1,1,1,1,reputation,father,1,4,0,no,yes,no,no,yes,yes,1,no,4,3,3,1,1,3,0,16,17,17,portuguese,16.666666666666668,7,higher_economic_class
739,GP,M,18,1,LE3,T,1,1,1,1,home,mother,1,1,0,no,yes,no,no,yes,yes,1,yes,1,4,2,2,2,1,0,18,18,17,portuguese,17.666666666666668,7,higher_economic_class
740,GP,F,18,1,LE3,A,1,1,1,1,home,mother,1,2,0,no,yes,yes,no,yes,yes,1,yes,4,2,4,1,1,4,0,14,15,15,portuguese,14.666666666666666,7,higher_economic_class
741,GP,M,17,1,LE3,T,1,1,1,1,home,father,1,1,0,no,no,no,no,yes,yes,1,no,4,1,1,2,2,5,0,12,13,13,portuguese,12.666666666666666,7,higher_economic_class
742,GP,F,17,0,GT3,T,1,1,1,1,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,1,no,5,3,4,1,1,5,0,7,7,8,portuguese,7.333333333333333,6,higher_economic_class
743,GP,F,17,1,GT3,T,1,0,1,1,reputation,mother,1,3,0,no,yes,no,no,yes,yes,1,no,4,3,3,1,1,3,0,16,16,16,portuguese,16.0,6,higher_economic_class
744,GP,F,17,1,GT3,T,1,0,1,1,reputation,father,1,4,0,no,yes,no,yes,no,yes,1,no,5,2,2,1,2,5,0,18,18,18,portuguese,18.0,6,higher_economic_class
745,GP,M,19,0,LE3,T,0,0,0,1,course,mother,1,3,1,no,no,no,yes,yes,yes,1,yes,4,3,1,1,1,5,0,9,10,11,portuguese,10.0,3,lower_economic_class
746,GP,M,20,1,GT3,A,1,0,1,1,course,other,1,1,2,no,no,no,yes,yes,yes,0,no,5,5,3,1,1,5,0,14,15,15,portuguese,14.666666666666666,5,higher_economic_class
747,GP,M,19,0,GT3,T,1,1,1,1,reputation,father,1,2,0,no,no,no,yes,yes,yes,0,yes,4,5,3,1,2,5,0,10,10,11,portuguese,10.333333333333334,5,higher_economic_class
748,GP,F,18,1,GT3,T,0,1,1,1,home,mother,1,2,0,yes,yes,no,no,no,yes,0,yes,3,4,4,1,2,5,2,10,10,11,portuguese,10.333333333333334,5,higher_economic_class
749,GP,F,18,1,GT3,T,0,0,1,1,course,mother,1,2,0,no,yes,no,yes,yes,yes,1,no,5,3,3,1,2,1,2,12,12,15,portuguese,13.0,5,higher_economic_class
750,GP,F,17,1,GT3,T,0,1,1,1,course,father,1,2,0,no,no,no,yes,yes,yes,1,yes,4,2,1,1,1,3,2,11,12,14,portuguese,12.333333333333334,6,higher_economic_class
751,GP,F,17,0,GT3,T,1,1,1,1,course,mother,1,1,0,no,no,no,yes,yes,yes,1,no,4,4,4,1,1,5,2,15,16,17,portuguese,16.0,6,higher_economic_class
752,GP,F,18,1,GT3,T,1,1,1,1,course,mother,1,3,0,no,yes,no,yes,yes,yes,1,yes,4,3,4,1,1,5,2,14,15,17,portuguese,15.333333333333334,7,higher_economic_class
753,GP,F,18,1,LE3,T,1,1,1,1,course,mother,1,1,0,no,yes,no,no,yes,yes,1,no,3,2,4,1,4,1,8,12,12,15,portuguese,13.0,7,higher_economic_class
754,GP,F,17,0,GT3,T,1,1,0,1,course,father,1,3,0,no,yes,no,yes,no,yes,1,no,4,3,4,2,5,5,2,15,15,17,portuguese,15.666666666666666,5,higher_economic_class
755,GP,F,18,1,GT3,T,1,1,0,1,course,father,1,2,0,no,yes,no,no,yes,yes,1,no,4,1,4,1,1,3,8,11,12,14,portuguese,12.333333333333334,6,higher_economic_class
756,GP,M,19,1,GT3,T,1,0,1,1,course,mother,1,2,0,no,yes,no,yes,yes,yes,1,yes,5,4,4,1,1,1,9,11,10,10,portuguese,10.333333333333334,6,higher_economic_class
757,GP,F,18,1,GT3,T,1,1,1,1,course,mother,1,2,0,no,yes,no,no,yes,yes,1,no,4,4,4,3,3,5,0,12,11,13,portuguese,12.0,7,higher_economic_class
758,GP,F,18,1,GT3,T,1,1,1,1,course,mother,1,1,0,no,yes,no,yes,yes,yes,1,yes,5,4,4,1,1,1,4,11,12,14,portuguese,12.333333333333334,7,higher_economic_class
759,GP,F,17,1,GT3,T,1,1,1,1,course,mother,1,1,0,no,no,no,yes,yes,yes,1,no,5,3,4,1,2,5,2,14,15,17,portuguese,15.333333333333334,7,higher_economic_class
760,GP,F,17,1,GT3,A,1,1,1,1,course,mother,1,2,0,no,yes,no,no,yes,yes,1,yes,5,2,2,1,2,5,14,15,14,17,portuguese,15.333333333333334,7,higher_economic_class
761,GP,F,17,1,LE3,A,1,1,1,1,home,mother,1,2,0,yes,yes,no,no,yes,yes,1,no,5,3,3,1,1,5,0,12,12,13,portuguese,12.333333333333334,7,higher_economic_class
762,GP,F,17,1,LE3,T,0,0,1,1,home,father,1,2,0,no,no,no,yes,yes,yes,1,no,4,2,3,2,2,2,2,11,12,14,portuguese,12.333333333333334,5,higher_economic_class
763,GP,M,18,1,LE3,T,1,1,1,1,reputation,father,1,1,0,no,yes,no,no,yes,yes,1,no,4,2,5,3,4,5,2,8,9,11,portuguese,9.333333333333334,7,higher_economic_class
764,GP,F,19,1,GT3,T,0,0,1,1,course,other,0,3,0,no,no,no,yes,yes,no,0,yes,1,5,5,4,3,5,12,10,10,11,portuguese,10.333333333333334,3,lower_economic_class
765,GP,F,19,1,LE3,A,0,0,1,1,course,other,0,2,2,no,yes,no,no,no,yes,1,yes,5,3,4,1,1,4,2,8,8,9,portuguese,8.333333333333334,4,higher_economic_class
766,GP,F,18,1,GT3,T,0,0,1,1,course,mother,1,1,0,no,yes,no,yes,yes,yes,1,yes,4,3,5,2,4,5,2,10,10,10,portuguese,10.0,5,higher_economic_class
767,GP,F,17,1,GT3,T,0,0,1,1,course,mother,1,2,0,no,yes,no,no,yes,yes,0,yes,4,2,2,1,1,3,4,14,13,13,portuguese,13.333333333333334,4,higher_economic_class
768,GP,F,17,0,LE3,T,0,0,1,1,course,mother,1,3,0,no,yes,no,yes,yes,yes,1,no,3,3,2,2,2,3,0,11,11,10,portuguese,10.666666666666666,4,higher_economic_class
769,GP,F,17,1,GT3,T,1,0,1,1,course,father,1,3,0,no,yes,no,no,no,yes,1,no,3,4,3,2,3,5,0,17,18,17,portuguese,17.333333333333332,6,higher_economic_class
770,GP,F,17,1,LE3,T,0,0,0,0,home,father,1,3,0,no,no,no,no,yes,yes,1,no,3,3,3,2,3,2,0,14,14,15,portuguese,14.333333333333334,3,lower_economic_class
771,GP,F,18,1,GT3,T,0,0,1,1,home,mother,1,3,0,no,no,no,yes,yes,yes,1,no,4,5,5,1,2,2,0,14,14,14,portuguese,14.0,5,higher_economic_class
772,GP,M,18,1,GT3,T,1,1,1,1,course,mother,1,3,0,no,no,no,yes,yes,yes,1,no,4,3,3,2,2,3,0,13,14,13,portuguese,13.333333333333334,7,higher_economic_class
773,GP,M,17,1,GT3,T,1,1,1,1,reputation,mother,1,1,0,no,no,no,yes,no,yes,1,no,4,3,5,3,5,5,0,17,18,17,portuguese,17.333333333333332,7,higher_economic_class
774,GP,M,17,0,GT3,T,0,0,1,1,course,mother,0,1,0,no,yes,no,no,yes,yes,1,no,4,4,5,5,5,4,2,11,10,10,portuguese,10.333333333333334,3,lower_economic_class
775,GP,F,17,1,GT3,T,1,1,1,1,course,mother,1,3,0,no,yes,no,yes,yes,yes,1,no,5,4,4,1,3,4,0,13,12,13,portuguese,12.666666666666666,7,higher_economic_class
776,GP,F,17,1,GT3,T,1,1,1,1,course,mother,1,3,0,no,yes,no,no,no,yes,1,yes,4,3,3,1,2,4,4,15,14,15,portuguese,14.666666666666666,7,higher_economic_class
777,GP,F,17,1,GT3,T,1,1,0,1,course,mother,1,1,0,no,yes,yes,yes,yes,yes,1,no,4,2,5,2,5,5,2,11,12,11,portuguese,11.333333333333334,6,higher_economic_class
778,GP,M,18,1,LE3,T,0,0,1,1,course,mother,1,4,0,no,yes,yes,yes,yes,yes,1,no,4,5,5,2,4,5,0,11,11,12,portuguese,11.333333333333334,5,higher_economic_class
779,GP,M,19,0,GT3,T,1,0,0,1,home,other,1,1,0,no,yes,no,no,no,yes,0,yes,5,3,4,2,2,5,0,11,10,10,portuguese,10.333333333333334,3,lower_economic_class
780,GP,F,18,1,GT3,T,0,0,0,1,course,mother,0,2,0,no,no,no,yes,yes,yes,0,yes,4,2,5,1,1,2,2,10,9,10,portuguese,9.666666666666666,2,lower_economic_class
781,GP,F,17,0,GT3,T,0,1,0,1,course,father,1,3,0,no,yes,no,no,yes,yes,1,yes,4,4,3,1,1,5,0,15,15,15,portuguese,15.0,4,higher_economic_class
782,GP,M,18,1,GT3,T,0,0,1,1,reputation,mother,1,1,0,no,no,no,no,no,yes,1,no,5,4,2,1,2,5,6,15,14,15,portuguese,14.666666666666666,5,higher_economic_class
783,GP,F,18,1,GT3,T,1,1,1,1,home,mother,1,2,0,no,no,no,yes,yes,yes,1,no,5,3,4,1,1,4,8,10,11,12,portuguese,11.0,7,higher_economic_class
784,GP,F,18,1,LE3,T,0,0,1,1,home,other,1,2,0,no,no,no,yes,no,yes,1,yes,4,3,3,1,1,2,0,10,9,12,portuguese,10.333333333333334,5,higher_economic_class
785,GP,F,18,0,GT3,T,0,0,0,1,course,mother,1,4,0,no,no,no,yes,yes,yes,0,no,4,4,4,1,1,4,6,14,13,14,portuguese,13.666666666666666,2,lower_economic_class
786,GP,F,17,1,GT3,T,1,1,1,1,course,mother,1,3,0,no,no,no,no,yes,yes,1,no,4,4,5,1,3,5,8,11,13,14,portuguese,12.666666666666666,7,higher_economic_class
787,GP,F,17,1,GT3,T,1,0,1,1,home,mother,1,2,0,no,yes,no,no,yes,yes,1,yes,4,3,2,2,3,2,0,12,13,15,portuguese,13.333333333333334,6,higher_economic_class
788,GP,F,18,1,LE3,T,1,1,1,1,home,mother,1,4,0,no,yes,no,no,yes,yes,1,no,5,3,3,1,1,1,4,14,14,15,portuguese,14.333333333333334,7,higher_economic_class
789,GP,F,17,0,GT3,A,1,0,1,1,home,mother,1,2,0,no,yes,no,no,yes,yes,1,no,4,3,3,2,3,2,0,14,14,16,portuguese,14.666666666666666,5,higher_economic_class
790,GP,M,18,1,GT3,T,1,1,1,1,home,father,1,2,0,no,yes,no,yes,yes,yes,1,no,4,3,3,2,2,2,0,12,12,13,portuguese,12.333333333333334,7,higher_economic_class
791,GP,M,18,1,LE3,T,1,1,1,1,home,mother,1,2,0,no,no,no,yes,yes,yes,1,yes,4,3,3,1,3,5,6,16,16,17,portuguese,16.333333333333332,7,higher_economic_class
792,GP,F,17,1,GT3,A,0,0,0,0,home,father,1,2,0,no,yes,no,no,yes,yes,1,yes,3,3,1,1,2,4,18,10,12,14,portuguese,12.0,3,lower_economic_class
793,GP,F,18,1,GT3,T,0,1,0,1,course,mother,1,3,0,no,yes,no,no,yes,yes,1,no,4,3,3,1,2,3,0,11,12,14,portuguese,12.333333333333334,5,higher_economic_class
794,GP,F,18,1,GT3,T,1,0,1,1,other,mother,1,3,0,no,no,no,no,yes,yes,1,yes,5,4,3,2,3,1,4,14,16,17,portuguese,15.666666666666666,6,higher_economic_class
795,GP,M,18,0,GT3,T,1,1,1,1,course,mother,1,3,0,no,no,no,no,yes,yes,1,yes,5,3,2,1,2,4,4,15,14,17,portuguese,15.333333333333334,6,higher_economic_class
796,GP,M,18,1,GT3,T,1,1,1,1,course,mother,1,3,0,no,yes,no,no,yes,yes,1,yes,5,4,5,2,3,5,0,14,13,14,portuguese,13.666666666666666,7,higher_economic_class
797,GP,F,17,1,GT3,T,1,1,1,1,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,1,yes,4,4,3,1,3,4,0,11,12,13,portuguese,12.0,7,higher_economic_class
798,GP,F,17,1,GT3,T,0,0,1,1,course,mother,1,2,0,no,yes,no,yes,yes,yes,1,yes,4,3,4,2,2,1,10,12,15,15,portuguese,14.0,5,higher_economic_class
799,GP,F,17,1,GT3,T,0,0,1,1,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,1,no,4,3,5,2,4,4,4,12,16,16,portuguese,14.666666666666666,5,higher_economic_class
800,GP,F,19,1,LE3,A,0,1,0,1,home,other,1,1,1,no,no,no,no,yes,no,1,no,2,2,3,3,4,5,16,10,11,11,portuguese,10.666666666666666,5,higher_economic_class
801,GP,F,17,1,GT3,T,1,0,1,0,home,mother,1,1,1,no,yes,yes,no,yes,yes,1,yes,4,1,2,1,1,3,6,10,13,13,portuguese,12.0,5,higher_economic_class
802,GP,F,21,1,LE3,T,1,1,1,1,reputation,other,1,3,2,no,no,yes,yes,yes,yes,1,no,3,3,2,1,1,5,0,9,12,12,portuguese,11.0,7,higher_economic_class
803,GP,M,18,1,LE3,T,0,0,1,1,reputation,mother,1,2,0,no,yes,no,yes,no,no,1,no,4,4,4,1,3,3,11,9,11,12,portuguese,10.666666666666666,5,higher_economic_class
804,GP,M,18,1,LE3,A,1,1,1,1,reputation,other,1,2,0,no,no,no,yes,yes,yes,1,yes,4,3,5,1,4,2,9,13,14,15,portuguese,14.0,7,higher_economic_class
805,GP,F,17,1,GT3,T,0,0,1,1,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,1,no,4,3,4,1,3,4,0,13,17,17,portuguese,15.666666666666666,5,higher_economic_class
806,GP,M,17,1,LE3,A,1,1,1,1,reputation,mother,1,3,0,no,yes,no,no,yes,yes,1,no,4,4,2,1,2,4,2,12,15,15,portuguese,14.0,7,higher_economic_class
807,GP,F,18,1,LE3,T,1,0,1,1,course,mother,1,2,0,no,yes,no,yes,yes,yes,1,no,4,2,2,1,1,3,0,14,17,17,portuguese,16.0,6,higher_economic_class
808,GP,M,21,0,LE3,T,0,0,0,1,course,other,1,2,2,no,yes,no,yes,yes,no,1,yes,5,3,3,5,2,4,21,9,10,10,portuguese,9.666666666666666,3,lower_economic_class
809,GP,F,20,0,GT3,T,0,0,1,1,reputation,other,1,3,0,no,no,no,no,yes,yes,1,yes,3,2,2,1,3,3,8,11,15,15,portuguese,13.666666666666666,4,higher_economic_class
810,GP,F,19,1,GT3,T,1,1,1,1,home,other,1,1,1,no,yes,no,no,yes,yes,1,yes,3,2,5,4,4,5,5,9,10,11,portuguese,10.0,7,higher_economic_class
811,GP,M,17,1,LE3,A,1,0,1,1,reputation,mother,1,2,0,no,yes,no,no,yes,yes,1,no,4,4,4,1,2,5,10,16,18,18,portuguese,17.333333333333332,6,higher_economic_class
812,GP,F,18,1,GT3,T,1,0,0,1,reputation,father,1,3,0,no,yes,no,no,yes,yes,1,yes,4,3,4,1,2,2,5,14,17,17,portuguese,16.0,5,higher_economic_class
813,GP,M,18,0,GT3,T,0,1,1,1,reputation,father,1,1,0,no,no,no,no,yes,yes,1,no,3,1,3,4,5,4,13,13,14,14,portuguese,13.666666666666666,5,higher_economic_class
814,GP,M,19,1,GT3,T,0,0,1,1,reputation,mother,1,1,0,no,no,no,no,yes,yes,1,no,5,3,4,1,4,4,10,7,11,11,portuguese,9.666666666666666,5,higher_economic_class
815,GP,F,18,1,LE3,A,0,0,1,1,reputation,mother,1,2,0,no,yes,no,no,yes,yes,1,no,4,1,4,1,3,4,10,14,17,17,portuguese,16.0,5,higher_economic_class
816,GP,F,20,1,GT3,T,0,0,1,1,reputation,mother,1,1,1,yes,no,no,no,yes,yes,1,yes,5,3,1,1,1,5,5,8,10,10,portuguese,9.333333333333334,5,higher_economic_class
817,GP,F,18,1,GT3,T,1,0,1,1,home,mother,1,2,0,no,yes,no,yes,no,yes,1,yes,3,1,2,1,2,1,4,10,13,13,portuguese,12.0,6,higher_economic_class
818,MS,F,16,1,GT3,T,0,1,0,1,other,father,1,1,0,no,yes,no,no,yes,no,1,yes,4,3,3,1,3,5,11,10,11,11,portuguese,10.666666666666666,5,higher_economic_class
819,MS,F,16,0,GT3,T,0,0,1,1,course,mother,1,2,0,no,yes,no,yes,yes,yes,1,no,4,4,4,1,1,5,0,12,12,12,portuguese,12.0,4,higher_economic_class
820,MS,F,15,0,GT3,T,0,0,0,1,other,mother,1,1,1,no,yes,no,no,yes,yes,0,yes,4,1,3,1,1,2,6,10,10,10,portuguese,10.0,2,lower_economic_class
821,MS,F,15,0,GT3,T,1,1,0,1,course,mother,1,1,0,no,yes,no,no,yes,yes,1,no,5,4,4,2,3,5,4,10,10,11,portuguese,10.333333333333334,5,higher_economic_class
822,MS,F,16,0,GT3,T,0,1,0,1,course,mother,1,2,0,no,no,no,no,yes,yes,0,no,4,5,2,1,2,5,0,16,17,17,portuguese,16.666666666666668,3,lower_economic_class
823,MS,F,15,0,LE3,T,0,0,0,1,home,mother,1,1,0,no,no,no,no,yes,no,0,no,1,3,4,1,1,1,0,6,8,9,portuguese,7.666666666666667,2,lower_economic_class
824,MS,M,16,0,LE3,A,1,1,0,1,home,mother,1,2,0,no,yes,no,no,yes,yes,0,no,5,3,2,1,3,2,5,10,11,11,portuguese,10.666666666666666,4,higher_economic_class
825,MS,M,16,1,GT3,A,0,0,1,1,other,mother,1,3,0,yes,no,no,no,yes,yes,1,no,4,4,3,1,1,5,0,10,11,11,portuguese,10.666666666666666,5,higher_economic_class
826,MS,F,17,0,GT3,T,1,0,0,1,course,father,1,2,1,no,no,no,no,yes,yes,0,yes,4,5,4,1,2,5,0,10,10,10,portuguese,10.0,3,lower_economic_class
827,MS,F,17,0,GT3,T,0,0,1,1,other,father,1,1,1,no,yes,no,no,no,no,1,no,5,4,4,2,2,5,0,6,6,7,portuguese,6.333333333333333,4,higher_economic_class
828,MS,F,15,0,GT3,T,1,1,1,1,course,mother,1,1,0,no,no,no,no,yes,yes,1,yes,1,5,1,3,5,5,0,13,14,14,portuguese,13.666666666666666,6,higher_economic_class
829,MS,F,16,1,LE3,A,0,0,0,1,reputation,mother,1,4,0,no,no,no,yes,no,no,0,yes,1,2,1,1,1,1,4,10,9,11,portuguese,10.0,3,lower_economic_class
830,MS,F,15,0,LE3,T,0,0,0,1,reputation,father,1,2,0,no,yes,no,no,yes,yes,1,no,5,4,3,1,2,4,0,10,10,10,portuguese,10.0,3,lower_economic_class
831,MS,F,15,0,LE3,T,0,0,1,1,course,mother,1,1,1,no,yes,no,no,yes,yes,1,yes,4,4,3,1,2,2,4,6,7,8,portuguese,7.0,4,higher_economic_class
832,MS,F,16,0,GT3,T,0,0,1,1,other,mother,1,1,0,no,yes,no,yes,yes,yes,0,no,3,2,3,1,2,2,0,12,11,12,portuguese,11.666666666666666,3,lower_economic_class
833,MS,F,17,0,GT3,T,0,1,1,1,course,mother,1,1,0,no,yes,no,no,yes,yes,1,no,5,5,5,1,3,3,2,10,11,12,portuguese,11.0,5,higher_economic_class
834,MS,F,15,0,GT3,T,1,1,1,1,course,father,1,1,0,no,no,no,no,no,yes,1,no,4,1,3,1,1,4,0,14,16,16,portuguese,15.333333333333334,6,higher_economic_class
835,MS,M,16,1,GT3,T,0,0,0,1,home,mother,1,2,0,no,yes,no,yes,yes,yes,0,yes,5,4,5,4,5,3,0,7,0,0,portuguese,2.3333333333333335,3,lower_economic_class
836,MS,M,17,1,GT3,T,0,0,1,1,home,mother,1,2,0,no,no,yes,no,no,yes,1,no,4,4,3,2,4,5,4,8,9,9,portuguese,8.666666666666666,5,higher_economic_class
837,MS,M,15,0,LE3,T,1,0,1,1,reputation,father,1,2,0,no,yes,no,yes,yes,yes,1,no,5,3,4,1,2,2,0,12,13,14,portuguese,13.0,5,higher_economic_class
838,MS,M,15,0,LE3,T,1,0,1,1,reputation,father,1,2,0,no,yes,no,yes,yes,yes,1,no,5,3,4,1,2,2,7,7,9,8,portuguese,8.0,5,higher_economic_class
839,MS,M,16,0,GT3,T,1,1,1,1,other,mother,0,2,0,no,no,no,no,no,yes,0,no,3,4,5,1,2,5,4,9,10,11,portuguese,10.0,4,higher_economic_class
840,MS,M,15,0,GT3,T,0,0,1,1,course,mother,0,2,0,no,yes,no,yes,yes,yes,0,yes,5,4,5,2,4,4,8,7,9,9,portuguese,8.333333333333334,2,lower_economic_class
841,MS,M,15,1,LE3,T,1,1,0,0,reputation,father,1,2,0,no,yes,no,yes,yes,yes,1,no,5,3,3,1,1,5,0,11,11,11,portuguese,11.0,5,higher_economic_class
842,MS,M,17,0,GT3,T,0,0,1,1,other,mother,0,1,0,no,no,no,yes,yes,no,0,yes,5,5,5,5,5,3,8,8,10,9,portuguese,9.0,2,lower_economic_class
843,MS,F,16,0,GT3,T,1,1,1,1,course,mother,1,3,0,no,no,no,yes,yes,yes,1,yes,4,2,2,1,1,4,6,16,16,17,portuguese,16.333333333333332,6,higher_economic_class
844,MS,F,15,0,GT3,T,0,0,1,1,course,mother,1,1,0,no,no,no,no,yes,yes,0,no,5,1,2,1,1,1,3,11,13,13,portuguese,12.333333333333334,3,lower_economic_class
845,MS,F,16,0,GT3,T,0,1,1,1,course,mother,0,2,0,no,yes,no,no,yes,yes,1,no,4,5,4,1,2,1,2,15,15,15,portuguese,15.0,4,higher_economic_class
846,MS,M,16,0,GT3,T,0,0,1,1,course,father,1,2,0,no,no,no,no,yes,yes,0,no,4,3,3,1,1,5,0,10,11,11,portuguese,10.666666666666666,3,lower_economic_class
847,MS,F,16,0,GT3,T,0,0,1,1,course,mother,0,2,0,no,yes,no,no,yes,yes,1,no,4,4,5,1,1,4,4,9,10,11,portuguese,10.0,3,lower_economic_class
848,MS,F,16,1,GT3,T,0,0,1,1,course,mother,1,3,1,no,yes,no,no,yes,yes,0,no,1,3,2,1,2,4,0,10,8,8,portuguese,8.666666666666666,4,higher_economic_class
849,MS,F,16,1,GT3,T,0,0,1,1,course,mother,1,3,1,no,yes,no,no,yes,yes,0,no,1,3,2,1,2,4,3,9,8,8,portuguese,8.333333333333334,4,higher_economic_class
850,MS,F,15,1,GT3,T,0,0,0,1,home,mother,1,2,0,yes,yes,no,no,no,yes,1,no,4,4,2,3,3,2,0,9,10,9,portuguese,9.333333333333334,4,higher_economic_class
851,MS,F,16,1,GT3,T,0,0,0,1,course,father,1,2,0,no,yes,no,no,no,yes,0,yes,5,4,3,2,1,2,0,13,14,15,portuguese,14.0,3,lower_economic_class
852,MS,M,17,0,LE3,T,0,0,0,1,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,1,no,5,5,5,5,5,3,4,10,11,11,portuguese,10.666666666666666,3,lower_economic_class
853,MS,F,16,0,GT3,T,0,0,1,1,home,father,0,4,0,no,yes,no,no,no,yes,1,no,4,3,2,1,1,1,0,13,10,13,portuguese,12.0,3,lower_economic_class
854,MS,F,16,0,GT3,T,0,0,0,1,other,father,0,3,0,yes,yes,no,no,yes,yes,0,no,4,4,3,1,1,5,2,10,9,10,portuguese,9.666666666666666,1,lower_economic_class
855,MS,F,15,0,GT3,T,0,0,0,1,home,father,1,2,0,no,yes,no,yes,yes,yes,1,no,4,3,3,1,1,2,1,11,10,11,portuguese,10.666666666666666,3,lower_economic_class
856,MS,F,16,0,GT3,T,0,0,0,1,other,mother,1,1,0,no,no,no,yes,yes,yes,1,yes,4,2,2,4,3,2,0,13,12,14,portuguese,13.0,3,lower_economic_class
857,MS,F,15,0,GT3,T,0,0,0,0,course,father,0,2,0,no,yes,no,no,yes,yes,0,no,4,2,1,1,2,2,0,13,14,14,portuguese,13.666666666666666,0,lower_economic_class
858,MS,F,15,0,LE3,T,0,0,1,1,other,father,1,3,0,yes,yes,no,no,yes,yes,0,no,4,4,3,2,2,5,2,14,11,12,portuguese,12.333333333333334,3,lower_economic_class
859,MS,M,16,0,GT3,T,0,0,0,1,other,father,1,1,0,no,no,no,yes,yes,yes,0,no,3,4,4,3,4,5,6,11,11,11,portuguese,11.0,2,lower_economic_class
860,MS,F,18,1,GT3,T,0,0,1,1,course,father,1,2,1,no,yes,no,yes,yes,yes,1,yes,3,4,4,2,3,5,9,9,8,8,portuguese,8.333333333333334,5,higher_economic_class
